owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type
aax,j,field_211294_j,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,k,field_211295_k,ITEM_STACK,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,l,field_211296_l,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,m,field_211297_m,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,n,field_211298_n,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,o,field_211299_o,ENTITY,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,p,field_211300_p,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,q,field_211301_q,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,r,field_211302_r,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,s,field_211303_s,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,t,field_211873_t,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,u,field_211874_u,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,v,field_211304_t,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aax,w,field_211305_u,,,,,field,public static final com.mojang.datafixers.DSL$TypeReference
aay,a,field_211870_a,,,,,field,"public static final Map<String, String>"
aaz,a,field_204918_a,,,,,field,"public static final Map<String, String>"
ab$a,a,field_193235_a,,,,,field,private final AdvancementDataPlayer
ab$a,b,field_193236_b,,,,,field,private final Set<CriterionTrigger$a<CriterionTriggerChangedDimension$b>>
ab$b,a,field_193191_a,,,,,field,private final DimensionManager
ab$b,b,field_193192_b,,,,,field,private final DimensionManager
ab,a,field_193144_a,,,,,field,private static final MinecraftKey
ab,b,field_193145_b,,,,,field,"private final Map<AdvancementDataPlayer, CriterionTriggerChangedDimension$a>"
abc,a,field_211312_a,,,,,field,private final String
abd,a,field_209682_a,,,,,field,private static final Set<String>
abd,b,field_209683_b,,,,,field,"private static final Map<String, String>"
abd,c,field_199189_b,,,,,field,"private static final Map<String, String>"
abd,d,field_209684_d,,,,,field,"private static final Map<String, String>"
abd,e,field_209685_e,,,,,field,"private static final Map<String, String>"
abg$a,f,field_212512_f,,,,,field,private it.unimi.dsi.fastutil.ints.IntSet
abg,a,field_212536_a,,,,,field,private static final org.apache.logging.log4j.Logger
abi,a,field_210598_a,,,,,field,private final String
abi,b,field_210599_b,,,,,field,private final com.mojang.datafixers.DSL$TypeReference
ac$a,a,field_204847_a,,,,,field,private final AdvancementDataPlayer
ac$a,b,field_204848_b,,,,,field,private final Set<CriterionTrigger$a<CriterionTriggerChanneledLightning$b>>
ac$b,a,field_204825_a,,,,,field,private final CriterionConditionEntity[]
ac,a,field_204815_a,,,,,field,private static final MinecraftKey
ac,b,field_204816_b,,,,,field,"private final Map<AdvancementDataPlayer, CriterionTriggerChanneledLightning$a>"
aco,a,field_206647_b,,,,,field,"protected static final Map<String, String>"
aco,b,field_206648_c,,,,,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
acp,a,field_206597_b,,,,,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
acr,b,field_206692_c,,,,,field,private static final org.apache.logging.log4j.Logger
acr,c,field_206693_d,,,,,field,"private static final Map<String, String>"
acr,a,field_206691_b,,,,,field,protected static final com.mojang.datafixers.types.templates.Hook$HookFunction
act,a,field_202908_a,,,,,field,private static final org.apache.logging.log4j.Logger
act,b,field_202909_b,,,,,field,private final ThreadGroup
act,c,field_202910_c,,,,,field,private final AtomicInteger
act,d,field_202911_d,,,,,field,private final String
acu$a,b,field_202920_b,,,,,field,"private final Map<T, CompletableFuture<R>>"
acu$a,c,field_202921_c,,,,,field,private final K
acu$a,d,field_202922_d,,,,,field,private final R
acu,b,field_202856_b,,,,,field,private static final org.apache.logging.log4j.Logger
acu,a,field_202855_a,,,,,field,protected final ExecutorService
acu,c,field_202857_c,,,,,field,private final ExecutorService
acu,d,field_202858_d,,,,,field,private final AtomicInteger
acu,e,field_202859_e,,,,,field,private final List<CompletableFuture<R>>
acu,f,field_202860_f,,,,,field,private CompletableFuture<R>
acu,g,field_202861_g,,,,,field,private CompletableFuture<R>
acu,h,field_202862_h,,,,,field,"private final Supplier<Map<T, CompletableFuture<R>>>"
acu,i,field_202863_i,,,,,field,"private final Supplier<Map<T, CompletableFuture<Void>>>"
acu,j,field_202864_j,,,,,field,private final T
acw,a,field_202929_a,,,,,field,private static final org.apache.logging.log4j.Logger
acw,b,field_202930_b,,,,,field,"private final Scheduler<K, T, R>"
acw,c,field_202931_c,,,,,field,private boolean
acw,d,field_202932_d,,,,,field,private int
acz,a,field_212158_a,,,,,field,private static final Pattern
acz,b,field_212159_b,,,,,field,private final File
acz,c,field_212162_e,,,,,field,"private final Map<DimensionManager, List<ChunkCoordIntPair>>"
ad$a,a,field_192356_a,,,,,field,private final AdvancementDataPlayer
ad$a,b,field_192357_b,,,,,field,private final Set<CriterionTrigger$a<CriterionTriggerConstructBeacon$b>>
ad$b,a,field_192253_a,,,,,field,private final CriterionConditionValue$IntegerRange
ad,a,field_192181_a,,,,,field,private static final MinecraftKey
ad,b,field_192182_b,,,,,field,"private final Map<AdvancementDataPlayer, CriterionTriggerConstructBeacon$a>"
ada,a,field_212219_a,,,,,field,private static final org.apache.logging.log4j.Logger
ada,b,field_212220_b,,,,,field,private static final ThreadFactory
ada,c,field_212237_s,,,,,field,private final String
ada,d,field_212221_c,,,,,field,private final IDataManager
ada,e,field_212222_d,,,,,field,private final PersistentCollection
ada,f,field_212223_e,,,,,field,private final Thread
ada,g,field_212224_f,,,,,field,private volatile boolean
ada,h,field_212225_g,,,,,field,private volatile boolean
ada,i,field_212232_n,,,,,field,private volatile float
ada,j,field_212233_o,,,,,field,private volatile int
ada,k,field_212234_p,,,,,field,private volatile int
ada,l,field_212235_q,,,,,field,private volatile int
ada,m,field_212544_m,,,,,field,private final it.unimi.dsi.fastutil.objects.Object2FloatMap<DimensionManager>
ada,n,field_212236_r,,,,,field,private volatile IChatBaseComponent
adc$a,a,PINK,PINK,,,,enum,
adc$a,b,BLUE,BLUE,,,,enum,
adc$a,c,RED,RED,,,,enum,
adc$a,d,GREEN,GREEN,,,,enum,
adc$a,e,YELLOW,YELLOW,,,,enum,
adc$a,f,PURPLE,PURPLE,,,,enum,
adc$a,g,WHITE,WHITE,,,,enum,
adc$a,h,field_201483_h,,,,,field,private final String
adc$a,i,field_201484_i,,,,,field,private final EnumChatFormat
adc$b,a,PROGRESS,PROGRESS,,,,enum,
adc$b,b,NOTCHED_6,NOTCHED_6,,,,enum,
adc$b,c,NOTCHED_10,NOTCHED_10,,,,enum,
adc$b,d,NOTCHED_12,NOTCHED_12,,,,enum,
adc$b,e,NOTCHED_20,NOTCHED_20,,,,enum,
adc$b,f,field_201487_f,,,,,field,private final String
adc,h,field_186756_h,,,,,field,private final UUID
adc,a,field_186749_a,title,,,,field,protected IChatBaseComponent
adc,b,field_186750_b,,,,,field,protected float
adc,c,field_186751_c,color,,,,field,protected BossBattle$BarColor
adc,d,field_186752_d,style,,,,field,protected BossBattle$BarStyle
adc,e,field_186753_e,,,,,field,protected boolean
adc,f,field_186754_f,,,,,field,protected boolean
adc,g,field_186755_g,,,,,field,protected boolean
add,a,field_70479_a,,,,,field,private final IChatBaseComponent
add,b,field_70477_b,left,,,,field,private final ITileInventory
add,c,field_70478_c,right,,,,field,private final ITileInventory
adh,a,field_180177_a,,,,,field,private static final Random
adi,a,PEACEFUL,PEACEFUL,,,,enum,
adi,b,EASY,EASY,,,,enum,
adi,c,NORMAL,NORMAL,,,,enum,
adi,d,HARD,HARD,,,,enum,
adi,e,field_151530_e,,,,,field,private static final EnumDifficulty[]
adi,f,field_151527_f,,,,,field,private final int
adi,g,field_151528_g,,,,,field,private final String
adj,a,field_180172_a,,,,,field,private final EnumDifficulty
adj,b,field_180171_b,,,,,field,private final float
adk,a,MAIN_HAND,MAIN_HAND,,,,enum,
adk,b,OFF_HAND,OFF_HAND,,,,enum,
adm,a,SUCCESS,SUCCESS,,,,enum,
adm,b,PASS,PASS,,,,enum,
adm,c,FAIL,FAIL,,,,enum,
adn,a,field_188399_a,,,,,field,private final EnumInteractionResult
adn,b,field_188400_b,,,,,field,private final T
adp,a,field_180162_a,,,,,field,public static final ChestLock
adp,b,field_180161_b,,,,,field,private final String
adt,a,field_70483_a,,,,,field,private final IChatBaseComponent
adt,b,field_70481_b,,,,,field,private final int
adt,c,field_70482_c,items,,,,field,private final NonNullList<ItemStack>
adt,d,field_70480_d,,,,,field,private List<IInventoryListener>
adt,e,field_94051_e,,,,,field,private IChatBaseComponent
adu,a,field_152773_a,,,,,field,"private final Map<String, Object>"
adu,b,field_152774_b,,,,,field,"private final Map<String, Object>"
adu,c,field_76480_b,,,,,field,private final String
adu,d,field_76481_c,,,,,field,private final URL
adu,e,field_76478_d,,,,,field,private final IMojangStatistics
adu,f,field_76479_e,,,,,field,private final Timer
adu,g,field_76476_f,,,,,field,private final Object
adu,h,field_98224_g,,,,,field,private final long
adu,i,field_76477_g,,,,,field,private boolean
adx,a,field_94569_a,,,,,field,private final DamageSource
adx,b,field_94567_b,,,,,field,private final int
adx,c,field_94568_c,,,,,field,private final float
adx,d,field_94565_d,,,,,field,private final float
adx,e,field_94566_e,,,,,field,private final String
adx,f,field_94564_f,,,,,field,private final float
adz,a,field_94556_a,,,,,field,private final List<CombatEntry>
adz,b,field_94554_b,,,,,field,private final EntityLiving
adz,c,field_94555_c,,,,,field,private int
adz,d,field_152775_d,,,,,field,private int
adz,e,field_152776_e,,,,,field,private int
adz,f,field_94552_d,,,,,field,private boolean
adz,g,field_94553_e,,,,,field,private boolean
adz,h,field_94551_f,,,,,field,private String
ae$a,a,field_193241_a,,,,,field,private final AdvancementDataPlayer
ae$a,b,field_193242_b,,,,,field,private final Set<CriterionTrigger$a<CriterionTriggerConsumeItem$b>>
ae$b,a,field_193194_a,,,,,field,private final CriterionConditionItem
ae,a,field_193149_a,,,,,field,private static final MinecraftKey
ae,b,field_193150_b,,,,,field,"private final Map<AdvancementDataPlayer, CriterionTriggerConsumeItem$a>"
aea,a,field_76372_a,FIRE,,,,field,public static final DamageSource
aea,b,field_180137_b,LIGHTNING,,,,field,public static final DamageSource
aea,c,field_76370_b,BURN,,,,field,public static final DamageSource
aea,d,field_76371_c,LAVA,,,,field,public static final DamageSource
aea,e,field_190095_e,HOT_FLOOR,,,,field,public static final DamageSource
aea,f,field_76368_d,STUCK,,,,field,public static final DamageSource
aea,g,field_191291_g,CRAMMING,,,,field,public static final DamageSource
aea,h,field_76369_e,DROWN,,,,field,public static final DamageSource
aea,i,field_76366_f,STARVE,,,,field,public static final DamageSource
aea,j,field_76367_g,CACTUS,,,,field,public static final DamageSource
aea,k,field_76379_h,FALL,,,,field,public static final DamageSource
aea,l,field_188406_j,FLY_INTO_WALL,,,,field,public static final DamageSource
aea,m,field_76380_i,OUT_OF_WORLD,,,,field,public static final DamageSource
aea,n,field_76377_j,GENERIC,,,,field,public static final DamageSource
aea,o,field_76376_m,MAGIC,,,,field,public static final DamageSource
aea,p,field_82727_n,WITHER,,,,field,public static final DamageSource
aea,q,field_82728_o,ANVIL,,,,field,public static final DamageSource
aea,r,field_82729_p,FALLING_BLOCK,,,,field,public static final DamageSource
aea,s,field_188407_q,DRAGON_BREATH,,,,field,public static final DamageSource
aea,t,field_191552_t,FIREWORKS,,,,field,public static final DamageSource
aea,u,field_205132_u,DRYOUT,,,,field,public static final DamageSource
aea,w,field_76374_o,,,,,field,private boolean
aea,x,field_76385_p,,,,,field,private boolean
aea,y,field_151520_r,,,,,field,private boolean
aea,z,field_76384_q,,,,,field,private float
aea,A,field_76383_r,,,,,field,private boolean
aea,B,field_76382_s,,,,,field,private boolean
aea,C,field_76381_t,,,,,field,private boolean
aea,D,field_82730_x,,,,,field,private boolean
aea,E,field_76378_k,,,,,field,private boolean
aea,v,field_76373_n,translationIndex,,,,field,public final String
aeb,w,field_76386_o,,,,,field,protected Entity
aeb,x,field_180140_r,,,,,field,private boolean
aec,x,field_76387_p,owner,,,,field,private final Entity
aeg,a,field_188416_a,,,,,field,protected final double
aej,a,field_111188_I,,,,,field,"private final Map<IAttribute, AttributeModifier>"
aej,b,field_76418_K,,,,,field,private final boolean
aej,c,field_76414_N,,,,,field,private final int
aej,d,field_76416_I,,,,,field,private String
aej,e,field_76417_J,,,,,field,private int
aej,f,field_76412_L,durationModifier,,,,field,private double
aej,g,field_188415_h,,,,,field,private boolean
aek,a,field_180155_a,,,,,field,private static final org.apache.logging.log4j.Logger
aek,b,field_188420_b,,,,,field,private final MobEffectList
aek,c,field_76460_b,duration,,,,field,private int
aek,d,field_76461_c,amplification,,,,field,private int
aek,e,field_82723_d,splash,,,,field,private boolean
aek,f,field_82724_e,ambient,,,,field,private boolean
aek,h,field_188421_h,,,,,field,private boolean
aek,i,field_205349_i,,,,,field,private boolean
aek,g,field_100013_f,,,,,field,private boolean
aem,a,field_76424_c,FASTER_MOVEMENT,,,,field,public static final MobEffectList
aem,b,field_76421_d,SLOWER_MOVEMENT,,,,field,public static final MobEffectList
aem,c,field_76422_e,FASTER_DIG,,,,field,public static final MobEffectList
aem,d,field_76419_f,SLOWER_DIG,,,,field,public static final MobEffectList
aem,e,field_76420_g,INCREASE_DAMAGE,,,,field,public static final MobEffectList
aem,f,field_76432_h,HEAL,,,,field,public static final MobEffectList
aem,g,field_76433_i,HARM,,,,field,public static final MobEffectList
aem,h,field_76430_j,JUMP,,,,field,public static final MobEffectList
aem,i,field_76431_k,CONFUSION,,,,field,public static final MobEffectList
aem,j,field_76428_l,REGENERATION,,,,field,public static final MobEffectList
aem,k,field_76429_m,RESISTANCE,,,,field,public static final MobEffectList
aem,l,field_76426_n,FIRE_RESISTANCE,,,,field,public static final MobEffectList
aem,m,field_76427_o,WATER_BREATHING,,,,field,public static final MobEffectList
aem,n,field_76441_p,INVISIBILITY,,,,field,public static final MobEffectList
aem,o,field_76440_q,BLINDNESS,,,,field,public static final MobEffectList
aem,p,field_76439_r,NIGHT_VISION,,,,field,public static final MobEffectList
aem,q,field_76438_s,HUNGER,,,,field,public static final MobEffectList
aem,r,field_76437_t,WEAKNESS,,,,field,public static final MobEffectList
aem,s,field_76436_u,POISON,,,,field,public static final MobEffectList
aem,t,field_82731_v,WITHER,,,,field,public static final MobEffectList
aem,u,field_180152_w,HEALTH_BOOST,,,,field,public static final MobEffectList
aem,v,field_76444_x,ABSORBTION,,,,field,public static final MobEffectList
aem,w,field_76443_y,SATURATION,,,,field,public static final MobEffectList
aem,x,field_188423_x,GLOWING,,,,field,public static final MobEffectList
aem,y,field_188424_y,LEVITATION,,,,field,public static final MobEffectList
aem,z,field_188425_z,LUCK,,,,field,public static final MobEffectList
aem,A,field_189112_A,UNLUCK,,,,field,public static final MobEffectList
aem,B,field_204839_B,SLOW_FALLING,,,,field,public static final MobEffectList
aem,C,field_205136_C,CONDUIT_POWER,,,,field,public static final MobEffectList
aem,D,field_206827_D,DOLPHINS_GRACE,,,,field,public static final MobEffectList
aeo,bC,field_184751_bv,,,,,field,private static final DataWatcherObject<Boolean>
aeo,a,field_175504_a,,,,,field,protected int
aeo,b,field_175502_b,,,,,field,protected int
aeo,c,field_175503_c,,,,,field,protected int
aeo,bD,field_98056_d,,,,,field,private float
aeo,bE,field_98057_e,,,,,field,private float
aep,a,field_195060_a,,,,,field,private static final org.apache.logging.log4j.Logger
aep,b,field_184498_a,,,,,field,private static final DataWatcherObject<Float>
aep,c,field_184499_b,,,,,field,private static final DataWatcherObject<Integer>
aep,d,field_184500_c,,,,,field,private static final DataWatcherObject<Boolean>
aep,e,field_184501_d,,,,,field,private static final DataWatcherObject<ParticleParam>
aep,f,field_184502_e,potionRegistry,,,,field,private PotionRegistry
aep,g,field_184503_f,effects,,,,field,private final List<MobEffect>
aep,h,field_184504_g,,,,,field,"private final Map<Entity, Integer>"
aep,aw,field_184505_h,,,,,field,private int
aep,ax,field_184506_as,waitTime,,,,field,private int
aep,ay,field_184507_at,reapplicationDelay,,,,field,private int
aep,az,field_184508_au,hasColor,,,,field,private boolean
aep,aA,field_184509_av,durationOnUse,,,,field,private int
aep,aB,field_184510_aw,radiusOnUse,,,,field,private float
aep,aC,field_184511_ax,radiusPerTick,,,,field,private float
aep,aD,field_184512_ay,,,,,field,private EntityLiving
aep,aE,field_184513_az,,,,,field,private UUID
aer,i,field_184243_a,,,,,field,protected static final org.apache.logging.log4j.Logger
aer,a,field_190535_b,,,,,field,private static final List<ItemStack>
aer,b,field_174836_a,,,,,field,private static final AxisAlignedBB
aer,c,field_70155_l,,,,,field,private static double
aer,f,field_70152_a,entityCount,,,,field,private static int
aer,g,field_200606_g,,,,,field,private final EntityTypes<?>
aer,h,field_145783_c,id,,,,field,private int
aer,j,field_70156_m,,,,,field,public boolean
aer,aw,field_184244_h,passengers,,,,field,private final List<Entity>
aer,k,field_184245_j,,,,,field,protected int
aer,ax,field_184239_as,vehicle,,,,field,private Entity
aer,l,field_98038_p,attachedToPlayer,,,,field,public boolean
aer,m,field_70170_p,world,,,,field,public World
aer,n,field_70169_q,lastX,,,,field,public double
aer,o,field_70167_r,lastY,,,,field,public double
aer,p,field_70166_s,lastZ,,,,field,public double
aer,q,field_70165_t,locX,,,,field,public double
aer,r,field_70163_u,locY,,,,field,public double
aer,s,field_70161_v,locZ,,,,field,public double
aer,t,field_70159_w,motX,,,,field,public double
aer,u,field_70181_x,motY,,,,field,public double
aer,v,field_70179_y,motZ,,,,field,public double
aer,w,field_70177_z,yaw,,,,field,public float
aer,x,field_70125_A,pitch,,,,field,public float
aer,y,field_70126_B,lastYaw,,,,field,public float
aer,z,field_70127_C,lastPitch,,,,field,public float
aer,ay,field_70121_D,boundingBox,,,,field,private AxisAlignedBB
aer,A,field_70122_E,onGround,,,,field,public boolean
aer,B,field_70123_F,positionChanged,,,,field,public boolean
aer,C,field_70124_G,,,,,field,public boolean
aer,D,field_70132_H,,,,,field,public boolean
aer,E,field_70133_I,velocityChanged,,,,field,public boolean
aer,F,field_70134_J,,,,,field,protected boolean
aer,az,field_174835_g,,,,,field,private boolean
aer,G,field_70128_L,dead,,,,field,public boolean
aer,H,field_70130_N,width,,,,field,public float
aer,I,field_70131_O,length,,,,field,public float
aer,J,field_70141_P,,,,,field,public float
aer,K,field_70140_Q,,,,,field,public float
aer,L,field_82151_R,,,,,field,public float
aer,M,field_70143_R,fallDistance,,,,field,public float
aer,aA,field_70150_b,,,,,field,private float
aer,aB,field_191959_ay,,,,,field,private float
aer,N,field_70142_S,,,,,field,public double
aer,O,field_70137_T,,,,,field,public double
aer,P,field_70136_U,,,,,field,public double
aer,Q,field_70138_W,,,,,field,public float
aer,R,field_70145_X,noclip,,,,field,public boolean
aer,S,field_70144_Y,,,,,field,public float
aer,T,field_70146_Z,random,,,,field,protected Random
aer,U,field_70173_aa,ticksLived,,,,field,public int
aer,aC,field_190534_ay,fireTicks,,,,field,private int
aer,V,field_70171_ac,inWater,,,,field,protected boolean
aer,W,field_211517_W,,,,,field,protected double
aer,X,field_205013_W,,,,,field,protected boolean
aer,Y,field_70172_ad,noDamageTicks,,,,field,public int
aer,Z,field_70148_d,justCreated,,,,field,protected boolean
aer,aa,field_70178_ae,fireProof,,,,field,protected boolean
aer,ab,field_70180_af,datawatcher,,,,field,protected DataWatcher
aer,ac,field_184240_ax,,,,,field,protected static final DataWatcherObject<Byte>
aer,aD,field_184241_ay,,,,,field,private static final DataWatcherObject<Integer>
aer,aE,field_184242_az,,,,,field,private static final DataWatcherObject<Optional<IChatBaseComponent>>
aer,aF,field_184233_aA,,,,,field,private static final DataWatcherObject<Boolean>
aer,aG,field_184234_aB,,,,,field,private static final DataWatcherObject<Boolean>
aer,aH,field_189655_aD,,,,,field,private static final DataWatcherObject<Boolean>
aer,ad,field_70175_ag,inChunk,,,,field,public boolean
aer,ae,field_70176_ah,chunkX,,,,field,public int
aer,af,field_70162_ai,chunkY,,,,field,public int
aer,ag,field_70164_aj,chunkZ,,,,field,public int
aer,ak,field_70158_ak,,,,,field,public boolean
aer,al,field_70160_al,impulse,,,,field,public boolean
aer,am,field_71088_bW,portalCooldown,,,,field,public int
aer,an,field_71087_bX,,,,,field,protected boolean
aer,ao,field_82153_h,,,,,field,protected int
aer,ap,field_71093_bK,dimension,,,,field,public DimensionManager
aer,aq,field_181016_an,,,,,field,protected BlockPosition
aer,ar,field_181017_ao,,,,,field,protected Vec3D
aer,as,field_181018_ap,,,,,field,protected EnumDirection
aer,aI,field_83001_bt,invulnerable,,,,field,private boolean
aer,at,field_96093_i,uniqueID,,,,field,protected UUID
aer,au,field_189513_ar,,,,,field,protected String
aer,av,field_184238_ar,glowing,,,,field,protected boolean
aer,aJ,field_184236_aF,,,,,field,private final Set<String>
aer,aK,field_184237_aG,,,,,field,private boolean
aer,aL,field_191505_aI,,,,,field,private final double[]
aer,aM,field_191506_aJ,,,,,field,private long
aer,ah,field_70118_ct,,,,,field,public long
aer,ai,field_70117_cu,,,,,field,public long
aer,aj,field_70116_cv,,,,,field,public long
aeu$a,a,field_96567_c,,,,,field,private final ItemStack
aeu,a,field_94557_a,,,,,field,public static final Predicate<Entity>
aeu,b,field_212545_b,,,,,field,public static final Predicate<EntityLiving>
aeu,c,field_152785_b,,,,,field,public static final Predicate<Entity>
aeu,d,field_96566_b,,,,,field,public static final Predicate<Entity>
aeu,e,field_188444_d,,,,,field,public static final Predicate<Entity>
aeu,f,field_180132_d,,,,,field,public static final Predicate<Entity>
aev$a,a,field_201759_a,,,,,field,private final Class<? extends T>
aev$a,b,field_200709_a,,,,,field,"private final Function<? super World, ? extends T>"
aev$a,c,field_200710_b,,,,,field,private boolean
aev$a,d,field_200711_c,,,,,field,private boolean
aev,aR,field_200731_aJ,,,,,field,private static final org.apache.logging.log4j.Logger
aev,a,field_200788_b,AREA_EFFECT_CLOUD,,,,field,public static final EntityTypes<EntityAreaEffectCloud>
aev,b,field_200789_c,ARMOR_STAND,,,,field,public static final EntityTypes<EntityArmorStand>
aev,c,field_200790_d,ARROW,,,,field,public static final EntityTypes<EntityTippedArrow>
aev,d,field_200791_e,BAT,,,,field,public static final EntityTypes<EntityBat>
aev,e,field_200792_f,BLAZE,,,,field,public static final EntityTypes<EntityBlaze>
aev,f,field_200793_g,BOAT,,,,field,public static final EntityTypes<EntityBoat>
aev,g,field_200794_h,CAVE_SPIDER,,,,field,public static final EntityTypes<EntityCaveSpider>
aev,h,field_200795_i,CHICKEN,,,,field,public static final EntityTypes<EntityChicken>
aev,i,field_203780_j,COD,,,,field,public static final EntityTypes<EntityCod>
